ID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
29850,TRPM5,0.771246585,4.493622326,2.057275704,0.042135801,0.124585315,-4.56378789
145282,MIPOL1,-0.668479178,7.546620939,-2.056702165,0.042192051,0.124717174,-4.564912087
27134,TJP3,0.575473321,9.010802012,2.056676483,0.042194571,0.124717174,-4.56496242
51222,ZNF219,-0.557925514,7.681424919,-2.056646668,0.042197497,0.124717174,-4.56502085
203562,TMEM31,-0.680841555,6.250825876,-2.056472473,0.042214596,0.124750859,-4.565362226
6338,SCNN1B,0.881007013,6.880988182,2.05587001,0.042273779,0.124908883,-4.566542683
338376,IFNE,-0.90962794,5.611043363,-2.055424248,0.042317614,0.125016689,-4.567415898
57462,MYORG,0.444651804,6.507137531,2.055382798,0.042321692,0.125016689,-4.567497086
9111,NMI,0.516004933,11.1689651,2.05527048,0.042332744,0.125030036,-4.567717077
9202,ZMYM4,-0.269927577,11.8702723,-2.055220744,0.042337639,0.125030036,-4.567814489
7014,TERF2,0.319571291,9.111716509,2.055123077,0.042347252,0.125041549,-4.568005769
266743,NPAS4,-0.636980118,4.418633153,-2.055039873,0.042355444,0.125048861,-4.568168719
9802,DAZAP2,-0.308863913,13.5328977,-2.054535715,0.042405106,0.125178592,-4.569155946
9052,GPRC5A,1.095473632,10.35232172,2.054360866,0.042422342,0.125212577,-4.569498278
339807,LINC02579,0.845253225,5.258003331,2.053950242,0.042462842,0.125315212,-4.570302123
4798,NFRKB,-0.410464066,10.30392249,-2.053877497,0.04247002,0.125319493,-4.570444513
95681,CEP41,0.506061341,10.07387886,2.053528932,0.04250443,0.125404117,-4.571126731
8847 /// 79469 /// 406948,,0.540534397,9.053304009,2.053433735,0.042513832,0.125414945,-4.571313033
55304,SPTLC3,-0.711273928,8.285200407,-2.053363953,0.042520725,0.12541837,-4.571449593
55891,LENEP,0.916720154,5.313895339,2.052762757,0.042580151,0.125564957,-4.572625927
201163,FLCN,-0.444524636,8.996407472,-2.052745065,0.042581901,0.125564957,-4.57266054
387882,C12orf75,0.910873909,10.98112644,2.052551732,0.042601026,0.125604428,-4.573038756
23022,PALLD,-0.581937506,12.56053053,-2.052057572,0.042649946,0.125731718,-4.574005327
79447,PAGR1,0.404092838,9.641902562,2.051863851,0.042669136,0.125759735,-4.574384185
3995,FADS3,-0.37968497,8.815309232,-2.051792319,0.042676224,0.125759735,-4.574524071
10985,GCN1,0.261298926,10.36152619,2.051787595,0.042676693,0.125759735,-4.57453331
103344929,BGLT3,0.73387926,5.961541704,2.051582943,0.042696977,0.125802566,-4.574933495
54828,BCAS3,-0.473495484,7.843174623,-2.051470975,0.042708078,0.125818141,-4.575152426
200830,,0.84489737,4.719281161,2.051376134,0.042717484,0.125818141,-4.575337861
4709,NDUFB3,0.320485266,10.64541376,2.051355661,0.042719514,0.125818141,-4.57537789
79717,PPCS,0.519276706,11.10887179,2.051244312,0.042730559,0.125818916,-4.575595588
101927703,FOXCUT,0.58579146,6.747091915,2.051237067,0.042731278,0.125818916,-4.575609753
101927112,LINC01581,-0.855464097,4.562661573,-2.050694751,0.042785108,0.125960463,-4.576669881
84793,FOXD2-AS1,0.642887122,5.231568306,2.050404068,0.042813985,0.12602852,-4.577238005
5554 /// 11272 /// 100533464,,0.821081299,4.744879766,2.050237168,0.042830572,0.126057998,-4.577564169
25972,UNC50,-0.464634802,11.06163686,-2.05018738,0.042835522,0.126057998,-4.577661462
1265,CNN2,0.297412509,10.00733719,2.050075131,0.042846682,0.126073885,-4.577880807
10607,TBL3,-0.335009881,8.815769312,-2.050013574,0.042852803,0.126074941,-4.578001088
10385,BTN2A2,-0.342747312,10.16404141,-2.049805663,0.042873484,0.126118826,-4.578407323
27301,APEX2,0.364482413,8.528418387,2.049661286,0.04288785,0.126144126,-4.578689397
215,ABCD1,0.657261917,6.716008016,2.049542535,0.042899669,0.12616193,-4.57892139
101929761,,-0.736851047,5.51669197,-2.049391081,0.042914747,0.126189312,-4.579217255
6734,SRPRA,0.372720626,11.70957712,2.049240085,0.042929784,0.126216565,-4.579512206
8555,CDC14B,-0.491572008,10.2881985,-2.048772115,0.042976416,0.12633669,-4.580426195
8220 /// 23617,,-0.322832124,9.289367734,-2.048662259,0.042987369,0.126351913,-4.580640725
8618,CADPS,0.596696478,7.079149653,2.048431029,0.043010432,0.126402719,-4.581092245
27295,PDLIM3,-0.619841779,6.836924825,-2.04824125,0.043029368,0.126441387,-4.581462789
10152,ABI2,-0.338704715,12.46055767,-2.047976826,0.043055764,0.12649063,-4.581979026
129607,CMPK2,0.835193519,10.03689401,2.04790809,0.043062628,0.12649063,-4.582113209
100505783,OSER1-DT,-0.453883413,6.882501831,-2.047862359,0.043067195,0.12649063,-4.582202481
150696,PROM2,-0.715544599,10.83425408,-2.047841782,0.04306925,0.12649063,-4.582242649
85456,TNKS1BP1,0.361973543,7.910571473,2.047554703,0.043097931,0.126557876,-4.582803011
92305,TMEM129,-0.424523974,9.511847731,-2.047430534,0.043110342,0.126577331,-4.58304536
101927660,,0.852378738,4.264728868,2.047159671,0.043137424,0.126639855,-4.583573972
83539,CHST9,-1.18190964,5.619612194,-2.046479439,0.043205503,0.126822699,-4.584901222
55974,SLC50A1,0.488082496,7.658066312,2.046195281,0.043233969,0.126884695,-4.585455542
101928222,LOC101928222,-0.727007996,4.38031444,-2.046152722,0.043238234,0.126884695,-4.585538557
3888,KRT82,0.608304526,6.32078345,2.046094979,0.043244021,0.126884695,-4.585651189
3133,HLA-E,0.534474734,12.84700877,2.045969887,0.043256559,0.126904468,-4.585895177
1830,DSG3,0.873891895,5.535594135,2.045885927,0.043264977,0.126912147,-4.586058933
7431,VIM,-0.930344399,12.59356946,-2.045567106,0.043296955,0.126988923,-4.5866807
11247,NXPH4,0.489608961,7.458563397,2.045368818,0.043316853,0.127030256,-4.587067358
3270,HRC,-0.672870451,4.465254388,-2.045111634,0.043342673,0.12708851,-4.587568811
440584,SLC2A1-AS1,0.802140339,5.597637491,2.045055264,0.043348334,0.12708851,-4.587678712
115426,UHRF2,-0.320638603,12.37587672,-2.044920222,0.043361898,0.127103233,-4.587941985
84901,NFATC2IP,-0.503863421,11.82039423,-2.044889605,0.043364974,0.127103233,-4.588001672
7335 /// 387521 /// 387522,,0.382009777,8.835213365,2.044534299,0.043400683,0.127190857,-4.588694276
51253,MRPL37,0.860795941,8.355225953,2.044121219,0.04344223,0.127295565,-4.589499362
4610,MYCL,0.482531467,8.013043543,2.043949429,0.043459518,0.127329171,-4.589834134
121053,NOPCHAP1,0.380795651,8.162044792,2.043634382,0.043491238,0.127405047,-4.590448006
833,CARS1,0.32526511,13.16116724,2.043526435,0.043502111,0.127419839,-4.59065832
7637,ZNF84,-0.333375051,11.03611413,-2.043440226,0.043510797,0.12742822,-4.590826276
85027,SMIM3,-0.406649087,8.690482097,-2.043298521,0.043525076,0.12744161,-4.591102338
53916,RAB4B,-0.623789736,6.034925334,-2.043279256,0.043527018,0.12744161,-4.591139867
65996,CENPBD1P1,0.310224903,10.13812808,2.043158203,0.04353922,0.127459933,-4.59137568
101928813,LINC02757,0.640957639,3.364370989,2.043101594,0.043544927,0.127459933,-4.59148595
6654,SOS1,0.289248039,10.69664617,2.042697016,0.043585734,0.127562314,-4.592273957
8106,PABPN1,-0.298907482,9.743690528,-2.042546193,0.043600955,0.127589794,-4.592567681
25894,PLEKHG4,-0.641493054,8.661156971,-2.042297502,0.043626062,0.127646195,-4.593051958
377677 /// 100507258,,-0.598893686,9.51251319,-2.042103,0.043645708,0.127672449,-4.593430674
349667,RTN4RL2,0.896433498,4.386879852,2.042093121,0.043646706,0.127672449,-4.59344991
728175,LINC02363,0.708040194,5.839581245,2.041961263,0.043660028,0.127694348,-4.593706631
1272,CNTN1,-0.834534466,7.818205451,-2.041612094,0.043695324,0.127780499,-4.594386374
411,ARSB,0.40454422,7.065542715,2.041309831,0.043725899,0.127852821,-4.594974718
64710,NUCKS1,0.450009402,15.2839864,2.04045475,0.04381249,0.128088895,-4.596638664
5097,PCDH1,0.481605175,6.920827857,2.040309308,0.043827234,0.128114879,-4.596921623
400684,DPY19L3-DT,-0.559207629,7.047437841,-2.040127137,0.043845706,0.128149543,-4.597276012
26986,PABPC1,0.372342918,14.88139531,2.040076854,0.043850806,0.128149543,-4.597373826
10633,RASL10A,0.891328069,6.339295554,2.039962569,0.043862399,0.128166304,-4.597596131
101927348,LINC02186,-0.829722472,4.545072164,-2.039626092,0.043896546,0.12824436,-4.598250578
116496,NIBAN1,-0.816463759,10.04064428,-2.039583857,0.043900834,0.12824436,-4.598332718
283624,LINC00641,0.698732823,3.596637015,2.039219966,0.043937793,0.12833519,-4.599040357
10435,CDC42EP2,-0.542384212,7.075592642,-2.039063126,0.04395373,0.128364605,-4.59934532
284865,LINC02891,0.492195703,3.881422172,2.038926119,0.043967657,0.12838814,-4.599611701
1029,CDKN2A,0.756710103,8.535096984,2.038478874,0.044013144,0.128503815,-4.600481161
285195,SLC9A9,-0.719392166,6.157436001,-2.038306425,0.044030694,0.128504343,-4.600816361
84517,ACTRT3,-0.811196403,6.457986869,-2.038302872,0.044031055,0.128504343,-4.600823267
29121,CLEC2D,-0.624829971,8.659361827,-2.03829168,0.044032195,0.128504343,-4.60084502
1690,COCH,0.577338654,10.14718461,2.038246267,0.044036817,0.128504343,-4.600933287
85375,,-0.883416677,4.971844837,-2.038143133,0.044047317,0.128509944,-4.601133737
100127972,,0.832457365,5.463212354,2.038112037,0.044050483,0.128509944,-4.601194173
3107,HLA-C,0.553184259,14.07435898,2.037938024,0.044068205,0.128544505,-4.601532356
10840,ALDH1L1,-0.642839164,7.59228242,-2.037862203,0.044075929,0.128546751,-4.601679703
928,CD9,0.893177207,12.28893532,2.037815123,0.044080726,0.128546751,-4.601771192
3768 /// 100134444 /// 100996843,,0.695420645,6.576324017,2.03775541,0.04408681,0.128547361,-4.601887228
10379,IRF9,0.376096856,9.95835802,2.037645479,0.044098012,0.128562893,-4.60210084
345630,FBLL1,-0.723968794,6.140756121,-2.037219438,0.044141452,0.128672392,-4.602928602
5275,SERPINB13,0.603345679,6.585165122,2.036642686,0.044200317,0.12882682,-4.604048929
89978,DPH6,-0.430597775,8.741053773,-2.036468049,0.044218154,0.128861643,-4.604388098
890,CCNA2,0.484543265,9.966298343,2.036329679,0.044232292,0.128885676,-4.604656815
5675,PSG6,0.442876973,6.560675513,2.036251066,0.044240325,0.128891919,-4.604809474
8566,PDXK,0.391716704,11.02976137,2.036138281,0.044251853,0.12890834,-4.605028483
127254,ERICH3,-1.468634648,9.242882544,-2.03586388,0.044279911,0.128972903,-4.605561276
152273,FGD5,-0.649627773,8.780008782,-2.035712386,0.044295408,0.128993634,-4.605855396
5232,PGK2,0.517650781,6.278429274,2.035679041,0.044298819,0.128993634,-4.605920132
58509,CACTIN,-0.310816111,7.846705906,-2.03543195,0.044324107,0.129050094,-4.606399801
1937 /// 100500804,,-0.461729785,14.53124832,-2.035316239,0.044335953,0.129050331,-4.606624407
203413,CT83,0.94913562,5.414988338,2.035315931,0.044335984,0.129050331,-4.606625006
6324,SCN1B,0.649932648,6.830410728,2.035159176,0.044352037,0.129079884,-4.606929264
114908,TMEM123,-0.631567208,13.04098935,-2.034995474,0.044368806,0.129111515,-4.607246985
80308,FLAD1,0.376673916,9.249709011,2.034638573,0.044405385,0.129200774,-4.607939593
339005 /// 440253,,-0.556633028,7.853892343,-2.034573724,0.044412034,0.129202939,-4.608065427
11231,SEC63,0.337576007,11.57652036,2.034471507,0.044422516,0.129216254,-4.608263765
643733,CASP4LP,-0.618622712,6.917147201,-2.034349946,0.044434985,0.129235342,-4.608499624
1184,CLCN5,-0.474868372,9.704416556,-2.033787114,0.044492755,0.12937608,-4.609591495
440348,NPIPB15,-0.81156756,8.93031252,-2.033680798,0.044503675,0.12937608,-4.609797712
55582,KIF27,0.895435092,4.865073533,2.03366295,0.044505508,0.12937608,-4.609832328
10813,UTP14A,-0.315217625,10.22995024,-2.033648167,0.044507027,0.12937608,-4.609861002
5033,P4HA1,0.608811645,11.70634526,2.033459448,0.044526417,0.129415251,-4.610227023
84179,SLC49A3,-0.519728912,6.734278226,-2.032972264,0.044576507,0.129543628,-4.611171773
203238,CCDC171,-0.394089483,7.119795581,-2.032761133,0.044598229,0.129589543,-4.611581135
729177,NBAT1,-0.782648643,5.596053811,-2.032596581,0.044615166,0.129621541,-4.611900156
54575 /// 54576 /// 54578 /// 54600 /// 54657 /// 54658,,0.814022225,7.427642094,2.032385398,0.04463691,0.129667496,-4.61230955
26031,OSBPL3,-0.568329392,10.37778377,-2.032007121,0.044675881,0.129763476,-4.613042767
973,CD79A,0.361455598,7.764754386,2.031552185,0.044722788,0.129882478,-4.613924406
1113,CHGA,1.260664906,8.62594089,2.031404415,0.044738033,0.12990951,-4.614210736
3925,STMN1,0.582692485,10.91374482,2.031251391,0.044753825,0.129938121,-4.614507227
3843,IPO5,-0.378998525,10.81783579,-2.030730542,0.044807611,0.130067845,-4.615516241
79943,ZNF696,0.376469285,8.08687382,2.030703614,0.044810394,0.130067845,-4.615568401
6506,SLC1A2,-0.767605603,7.906353587,-2.030517704,0.044829606,0.130086231,-4.615928492
54148,MRPL39,0.502134104,10.28792892,2.030509268,0.044830478,0.130086231,-4.61594483
6756,SSX1,0.743807883,5.878638538,2.030469742,0.044834564,0.130086231,-4.616021385
3251,HPRT1,0.51100327,11.55002293,2.030404434,0.044841316,0.130088569,-4.616147869
3488,IGFBP5,0.905970917,10.834504,2.030041813,0.04487882,0.13018011,-4.616850113
84902,CEP89,0.329085085,8.457150007,2.029854903,0.044898161,0.13021895,-4.617212031
51368,TEX264,0.303503308,9.397273527,2.029706335,0.04491354,0.130246289,-4.617499685
102723166,STAM-DT,-0.722427283,6.15951529,-2.029587434,0.044925851,0.130264726,-4.617729885
1826,DSCAM,0.605935089,6.489666443,2.028364225,0.045052672,0.130615139,-4.620097373
3662,IRF4,0.467891292,7.38511503,2.02795219,0.04509546,0.130721868,-4.620894559
158427,TSTD2,0.77290059,3.271504661,2.027239368,0.045169565,0.130919339,-4.622273338
166824,RASSF6,0.7450567,10.40735097,2.02709589,0.045184494,0.130945206,-4.622550808
55112,DYNC2I1,-0.420021507,10.5370905,-2.02703857,0.045190459,0.130945206,-4.622661652
51013,EXOSC1,0.331819814,9.909544947,2.026944549,0.045200245,0.13095622,-4.622843463
149233,IL23R,0.807912812,4.20756464,2.026688247,0.045226932,0.131016188,-4.623339042
78995,HROB,0.668336156,6.075026077,2.026304692,0.045266893,0.13109391,-4.624080564
4297 /// 101929115,,-0.860858979,6.925418117,-2.026240651,0.045273568,0.13109391,-4.624204362
29949,IL19,1.050721558,6.696238129,2.026213627,0.045276385,0.13109391,-4.6242566
100506211,MIR210HG,0.691896708,8.810634209,2.026200749,0.045277728,0.13109391,-4.624281495
3500 /// 100293211,,-0.797215084,4.242424365,-2.026132961,0.045284795,0.131097024,-4.624412528
5961,PRPH2,-0.716587424,6.340815378,-2.025992854,0.045299404,0.13112197,-4.624683342
56899,ANKS1B,-0.683509277,6.766580579,-2.025771419,0.045322503,0.131170304,-4.62511132
101927974,LOC101927974,-0.530825393,6.987331215,-2.025717847,0.045328093,0.131170304,-4.625214855
3899,AFF3,-0.848772279,7.636190383,-2.025513241,0.045349447,0.131214744,-4.625610258
100874362,HOXB-AS1,-0.650240753,7.53415202,-2.025322484,0.045369363,0.131255013,-4.625978865
8334,H2AC6,0.683064283,10.78200354,2.023602734,0.045549256,0.131757772,-4.629300556
53833,IL20RB,0.771801636,6.470318009,2.02354611,0.04555519,0.131757772,-4.62940988
100129973,CERNA1,-1.088928844,4.604692497,-2.022888282,0.04562417,0.131939841,-4.630679751
4256,MGP,0.819126425,8.507148447,2.022612707,0.045653093,0.132006037,-4.631211609
5286,PIK3C2A,-0.227576495,12.09762882,-2.022517039,0.045663138,0.13201209,-4.631396231
23019,CNOT1,0.304679971,11.80386487,2.022477846,0.045667254,0.13201209,-4.631471864
2563,GABRD,0.688897633,4.545638031,2.022316893,0.045684158,0.132027402,-4.631782451
29855,UBN1,0.31236151,11.38964188,2.022225887,0.045693719,0.132027402,-4.631958054
79758,DHRS12,-0.33368037,7.7081544,-2.022203863,0.045696033,0.132027402,-4.632000548
10555,AGPAT2,0.45856506,9.12379947,2.022137558,0.045703,0.132027402,-4.632128483
2678 /// 2679 /// 91227 /// 92086 /// 645367 /// 728441 /// 100132705 /// 102724197,,0.765717366,7.460902437,2.022090776,0.045707916,0.132027402,-4.632218744
528,ATP6V1C1,0.297663819,10.50438951,2.02208279,0.045708756,0.132027402,-4.632234152
3223,HOXC6,1.604498067,9.30314881,2.021950637,0.045722646,0.132043624,-4.632489122
25934,NIPSNAP3A,-0.547999099,10.56065122,-2.021914535,0.045726441,0.132043624,-4.632558772
430,ASCL2,-1.093831418,8.686088055,-2.021808821,0.045737556,0.132048777,-4.632762715
7305,TYROBP,0.535564804,8.489893027,2.021782761,0.045740296,0.132048777,-4.632812988
10295,BCKDK,-0.315299318,8.59480406,-2.021527828,0.045767111,0.132108758,-4.63330476
81858,SHARPIN,-0.349108228,8.670814399,-2.020783244,0.045845505,0.132317591,-4.634740751
143686,SESN3,-0.621201913,10.38269426,-2.019956718,0.045932662,0.132551653,-4.636334203
84936,ZFYVE19,-0.36164057,8.194352587,-2.019644429,0.045965629,0.132629297,-4.636936105
64282,TENT4B,-0.346900925,10.60715344,-2.019540759,0.045976578,0.132643396,-4.637135898
144108,SPTY2D1,-0.344054169,9.720096386,-2.019431012,0.04598817,0.13265935,-4.637347392
54918,CMTM6,-0.644017773,12.896739,-2.019343199,0.045997448,0.132659598,-4.637516609
51569,UFM1,-0.409281746,12.66335479,-2.019315427,0.046000382,0.132659598,-4.637570126
64768,IPPK,0.338828017,8.757773054,2.018514241,0.046085108,0.132886421,-4.639113696
197258,FCSK,-0.331779194,9.470702518,-2.018193416,0.046119073,0.132966836,-4.639731642
28973,MRPS18B,-0.420617482,10.79761481,-2.018051757,0.046134077,0.132982379,-4.640004462
283238,SLC22A24,0.618692999,5.820238383,2.018027751,0.04613662,0.132982379,-4.640050695
101929460,LOC101929460,0.721023282,5.569703628,2.017600079,0.046181944,0.133095487,-4.640874236
51633,OTUD6B,-0.344368351,9.876497772,-2.017477538,0.046194938,0.1331154,-4.641110174
23130,ATG2A,-0.353969046,9.356836114,-2.017385467,0.046204703,0.133126006,-4.641287438
54900,LAX1,0.470325801,7.817042801,2.017077982,0.046237327,0.133202463,-4.641879385
3234,HOXD8,-0.568301377,9.753075699,-2.016905019,0.046255687,0.133237813,-4.642212323
4162,MCAM,0.448170325,9.087577115,2.016513667,0.046297252,0.133339986,-4.642965544
100129482,ZNF37BP,-0.693685447,9.363459852,-2.016349103,0.046314739,0.133363098,-4.643282234
7360,UGP2,0.393674315,11.5695457,2.016323438,0.046317467,0.133363098,-4.643331622
23051,ZHX3,0.407256137,7.639738348,2.01610964,0.046340196,0.133392985,-4.643743018
8871,SYNJ2,0.398969176,9.708415474,2.016086965,0.046342608,0.133392985,-4.643786647
51594,NBAS,0.379019446,9.841230844,2.016053778,0.046346137,0.133392985,-4.643850503
51002,TPRKB,-0.453066069,10.13208499,-2.015556994,0.046398993,0.133527551,-4.644806246
643236,TMEM72,0.76238748,7.224188062,2.015480017,0.046407188,0.13353357,-4.64495432
50506,DUOX2,-0.99017983,6.728013245,-2.015277211,0.046428784,0.133578145,-4.645344416
57122,NUP107,0.370186772,12.06489043,2.01465762,0.046494815,0.133750532,-4.646535966
51705,EMCN,-0.544285125,8.575114578,-2.014316908,0.046531159,0.133837487,-4.647191054
4725 /// 6134,,0.447960994,13.24151036,2.014244488,0.046538888,0.133842122,-4.647330284
100507533,SOX21-AS1,0.946775624,3.643143171,2.013861105,0.046579819,0.13394223,-4.648067267
50802,IGK,0.859737257,4.955431037,2.013631909,0.046604303,0.133995026,-4.648507793
779,CACNA1S,0.919784189,5.511667728,2.013508285,0.046617514,0.134015399,-4.648745385
654433,PAX8-AS1,-0.55567623,7.658711974,-2.013075073,0.046663834,0.134130936,-4.649577864
169611,OLFML2A,-0.620878137,8.47199386,-2.013002928,0.046671551,0.134135498,-4.649716486
25898,RCHY1,-0.426504772,10.9862282,-2.012225607,0.046754774,0.134357035,-4.651209759
4435,CITED1,0.896366578,4.674447116,2.0119318,0.046786264,0.134429868,-4.651774038
441476,STPG3,0.717233916,5.431982951,2.011559999,0.046826138,0.134526771,-4.652488
